page_number,sentence_chunk,tokens_number,embeddings
1,"1  Préambule  Après onze années en tant que chargé de cours du module « Bases De Données » à  l’Ecole Supérieure d’Informatique, je me rappelle toujours du coup de fil de Mr Medjaoui  (Directeur des études de l’époque) me demandant d’assurer ce cours pour les étudiants de  3ème année option « Systèmes d’Information ». A peine recruté, je me retrouve comme  chargé de cours devant 150 étudiants, tous assoiffés de savoir et qui en demandaient toujours  d’avantage. N’ayant pas une grande expérience en pédagogie, ce fut uniquement mon expérience  professionnelle en tant que développeur et administrateur de bases de données qui a poussé  le DE à me désigner pour cette tâche. J’ai commencé alors à chercher des supports de cours  pour m’imprégner du module et préparer mes leçons, mais, hélas, je n’ai pas trouvé ne serait- ce qu’un brouillon. Je me suis alors réfugié à la bibliothèque de l’école où j’ai pratiquement  dévoré tous les livres qui parlaient du domaine. J’en ai lu ainsi une dizaine et je me suis rendu  compte qu’enseigner une notion comme les bases de données n’avait absolument rien à voir  avec la pratique et le milieu professionnel. On peut être le meilleur DBA au monde mais cela  ne signifie pas qu’on puisse transmettre les concepts théoriques aux autres.  Ça n’a pas été facile de construire un cours de bout en bout. Il fallait préparer les  diapos, les séries d’exercices, les travaux pratiques et les examens. Mais ce qui était le plus  difficile, c’était la pédagogie et surtout la didactique. Deux choses qu’on ne nous apprend pas  à l’école et que chaque enseignant doit trouver par lui-même et construire sa propre façon  de faire. J’ai beaucoup appris, dans ce sens, de mes ainés qui n’ont pas hésité à partager leurs  différentes expériences. Aujourd’hui je leur suis très reconnaissant. Devant cette indisponibilité d’un cours qui devait normalement être à la portée de  tous, je me suis fait une promesse : celle de construire un support pédagogique et de faire en  sorte qu’il soit le plus complet possible. Un tel support serait bénéfique à la fois aux étudiants  et aux enseignants.",94.0,"[0.008394155651330948, -0.051100436598062515, -0.01653650775551796, 0.035525526851415634, -0.035219788551330566, 0.01105607207864523, 0.10523728281259537, -0.0061945016495883465, -0.012809374369680882, -0.042095914483070374, 0.021565863862633705, -0.019621942192316055, -0.014700440689921379, 0.06527000665664673, 0.014955487102270126, -0.05600280314683914, 0.009542412124574184, 0.022518884390592575, -0.09631087630987167, 0.010361132211983204, 0.008390158414840698, 0.016472268849611282, 0.0019259017426520586, 0.005173131823539734, 0.03535345569252968, -0.0510871484875679, -0.03832768648862839, -0.018000701442360878, 0.004533655475825071, -0.027275769039988518, 0.05833076685667038, 0.007230865303426981, 0.023987170308828354, 0.01066990289837122, 2.8081099117116537e-06, -0.00723132723942399, -0.05236833170056343, 0.034628842025995255, -0.09849552810192108, 0.026828106492757797, -0.03376639634370804, 0.022134575992822647, 0.0067627024836838245, -0.04792465269565582, -0.03387158736586571, 0.01771320030093193, -0.03416967764496803, 0.015436406247317791, -0.00882947351783514, -0.029682472348213196, 0.02106029912829399, -0.06320161372423172, 0.009519468992948532, 0.012855524197220802, 0.014159396290779114, 0.03722976893186569, -0.0221013855189085, 0.07417875528335571, 0.11950388550758362, 0.09822142869234085, -0.0015761521644890308, 0.0025058879982680082, 0.00945054180920124, -0.034449197351932526, 0.0350847989320755, -0.009380470030009747, 0.0985402837395668, -0.03533608466386795, 0.03585898503661156, 0.019068872556090355, 0.13782952725887299, -0.01099154818803072, -0.010994764976203442, -0.006276753731071949, -0.005503470543771982, 0.019912779331207275, -0.06655213981866837, -0.010275578126311302, -0.028845664113759995, -0.012499993667006493, 0.05576073378324509, -0.017977435141801834, -0.0194411538541317, 0.006094858516007662, 0.015516926534473896, 0.024659330025315285, -0.045417699962854385, -0.04127760976552963, 0.03471922129392624, 0.008615284226834774, 0.07610651850700378, -0.029526207596063614, -0.013098133727908134, 0.02999839186668396, 0.007774899713695049, -0.023761896416544914, 0.03137878328561783, -0.02412189170718193, 0.05374283343553543, -0.003979146014899015, -0.028698522597551346, 0.0004484592063818127, 0.03492608293890953, 0.043113164603710175, 0.05990079790353775, 0.014882825314998627, -0.02471998706459999, -0.01343154814094305, -0.011384767480194569, 0.05286366119980812, -0.06645095348358154, 0.002122220117598772, -0.03976502642035484, 0.03232192620635033, -0.006958332844078541, 0.01287764124572277, -0.04824196174740791, 0.024475207552313805, -0.01116226427257061, 0.04202429950237274, -0.010010266676545143, 0.0032861523795872927, -0.006189435254782438, 0.028453746810555458, -0.00912501011043787, 0.0010103504173457623, 0.01712617836892605, -0.02072770521044731, -0.03955059498548508, 0.003048945451155305, 0.0320870541036129, -0.006765571888536215, -0.02131474018096924, -0.00135630345903337, 0.003916516434401274, -0.0013756301486864686, 0.03078070655465126, 0.019538085907697678, -0.011665954254567623, -0.06215181574225426, 0.03521781042218208, -0.015304013155400753, -0.016674233600497246, -0.056185051798820496, -0.03012205846607685, 0.028242696076631546, 0.010178783908486366, 0.01583600789308548, -0.018907129764556885, 0.013008496724069118, -0.06547083705663681, -0.0338783897459507, -0.05492919310927391, -0.013903175480663776, 0.04107404127717018, 0.07194780558347702, -0.0087595758959651, -0.004669292829930782, 0.011552475392818451, 0.021543266251683235, 0.008242054842412472, -0.0045638130977749825, 0.06517962366342545, -0.01804400235414505, -0.033247992396354675, 0.005851665046066046, 0.050028011202812195, 0.029216425493359566, -0.017928138375282288, -0.0006125768413767219, -0.012265236116945744, 0.029789380729198456, -0.06244920566678047, 0.07409622520208359, -0.0058671883307397366, -0.0101598110049963, 0.07872261852025986, 0.0436783991754055, 0.020199064165353775, -0.004519359208643436, 0.09118473529815674, 0.0019711495842784643, 0.03872707486152649, -0.03160905838012695, 0.010437562130391598, 0.025008630007505417, -0.03765268251299858, -0.012092730961740017, -0.010847526602447033, -0.036786336451768875, -0.017675679177045822, 0.021851975470781326, -0.04714999347925186, 0.008931529708206654, 0.03827734291553497, -0.002382508013397455, -0.00036228811950422823, 0.015240640379488468, -0.012192719615995884, -0.023999884724617004, 0.02402559109032154, 0.016971584409475327, 0.06105727329850197, 0.07698258757591248, -0.0027160230092704296, -0.04709557443857193, -0.018774449825286865, -0.023783735930919647, -0.03037167713046074, 0.05758986249566078, -0.009071361273527145, -0.034792620688676834, 0.008848772384226322, 0.00846532080322504, 0.007308905478566885, -0.04116048291325569, -0.008713201619684696, 0.00455354293808341, -0.09544195979833603, 0.0472252257168293, -0.027506880462169647, 0.07467447221279144, -0.07973756641149521, 0.013194586150348186, -0.09787940979003906, -0.018496474251151085, -0.05175195634365082, -0.002724380698055029, 0.014617015607655048, 0.07329089939594269, -0.02779393456876278, -0.0015358864329755306, 0.03847856819629669, -0.014193201437592506, -0.006421519443392754, -0.04921846091747284, -0.021677862852811813, 0.03787662833929062, 0.009846351109445095, -0.04015108942985535, 0.020874954760074615, -0.07131759077310562, 0.0327356792986393, 0.019440555945038795, 0.05601281672716141, -0.027820078656077385, 0.037127405405044556, 0.01795077882707119, 0.028285305947065353, -0.013995390385389328, -0.026717590168118477, -0.018778175115585327, -0.026676561683416367, -0.021156294271349907, 0.0036636304575949907, -0.0065583703108131886, -0.04939112439751625, 0.05815170705318451, -0.04229317978024483, -0.01636834815144539, 0.06184082850813866, -0.013658776879310608, -0.006869954522699118, 0.013233700767159462, 0.02962130308151245, -0.02548636682331562, 0.0011936520459130406, -0.038225024938583374, -0.026299024000763893, -0.016982709988951683, 0.0015857428079470992, 0.019050145521759987, -0.030903957784175873, -0.0003130533150397241, 0.002743968740105629, -0.004315029829740524, 0.0130050890147686, 0.02238488383591175, -0.021781306713819504, -0.006897341459989548, 0.03901324048638344, -0.013141351751983166, -0.05845795199275017, -0.026843369007110596, -0.02027537114918232, 0.03494434431195259, 0.059737276285886765, 0.02339465729892254, -0.04875577241182327, -0.020465046167373657, -0.018381711095571518, 0.006125795189291239, 0.013313484378159046, 0.0076559120789170265, 0.014663569629192352, 0.013903064653277397, -0.018723325803875923, -0.0059272004291415215, -0.03344930708408356, 0.05717809498310089, 0.01188439130783081, -0.015513242222368717, -0.03067985363304615, 0.010017024353146553, -0.03709528595209122, 0.03899063915014267, -0.002030586590990424, -0.05515545979142189, -0.031196337193250656, -0.01638425514101982, -0.01364080049097538, -0.03092501126229763, 0.0274196770042181, 0.04172821715474129, -0.01758367195725441, 0.008115498349070549, -0.04736067354679108, -0.07551353424787521, 0.0019288684707134962, 0.0750548243522644, -0.014579564332962036, 0.001719074323773384, -0.005685894750058651, -0.026071075350046158, -0.012908936478197575, -0.08221909403800964, -0.06334863603115082, -0.04319683834910393, 0.025035277009010315, -0.01030416414141655, -0.010187637992203236, 0.0224038977175951, 0.017264073714613914, -0.03604822978377342, 0.030873170122504234, 0.04778910428285599, -0.03125771880149841, -0.006252199877053499, 0.016597818583250046, -0.025503912940621376, -0.01667923666536808, -0.03135146200656891, -0.05896662175655365, 0.1000484898686409, 0.05953865498304367, 0.04829559847712517, 0.018703745678067207, 0.0211862213909626, -0.02593286707997322, -0.029468854889273643, 0.09178994596004486, 0.05276542156934738, 0.0422736294567585, -0.00588833587244153, -0.032152384519577026, -0.0005663407500833273, -0.009619709104299545, -0.005826427135616541, 0.01847917027771473, -0.02704159915447235, 0.01180202979594469, -0.00246154866181314, 0.014631028287112713, -0.04096671938896179, -0.04139994457364082, -0.009000218473374844, 0.06242751702666283, 0.014894470572471619, -0.06684086471796036, -0.04160691052675247, -0.03050343506038189, -0.03650899976491928, -0.04011598601937294, 0.029701199382543564, -0.005798474419862032, -0.03055723011493683, -0.01768914796411991, -0.01486459095031023, -0.03887522965669632, -0.00933908112347126, 0.00491310004144907, -0.005694895517081022, 0.11265487968921661, -0.034958720207214355, 0.02323801815509796, -0.02213672734797001, -0.0026518150698393583, 0.0009082410833798349, 0.00897777359932661, 0.029129916802048683, 0.0033625266514718533, -0.010627683252096176, -0.00745909521356225, -0.011414692737162113, -0.020030630752444267, 0.015872513875365257, -0.006632828153669834, 0.017346251755952835, 0.005560013465583324, 0.04260469228029251, 0.05049453303217888, -0.06364802271127701, -0.04140469431877136, -0.03339355066418648, -0.032109335064888, -0.00737222982570529, 0.01704505644738674, 0.02076174132525921, -0.05794768035411835, -0.01101620215922594, -0.04545446112751961, -0.029722310602664948, -0.025500623509287834, -0.033897824585437775, -0.006299317814409733, 0.003951289225369692, 0.009702116250991821, -0.010904635302722454, -0.02701624296605587, 0.02636682614684105, -0.0004244809679221362, 0.023406175896525383, 0.07811525464057922, -0.0433095283806324, 0.02637566812336445, -0.08463354408740997, 0.0260604377835989, 0.0454883873462677, -0.014608192257583141, -0.0064252461306750774, -0.027626603841781616, 0.04349914938211441, 0.010912153869867325, -0.00512687349691987, -0.0033001841511577368, 0.00828197319060564, 0.006090488750487566, -0.10794752836227417, -0.057236071676015854, -0.05762084946036339, -0.02051565609872341, 0.0005725016235373914, 0.10230623185634613, 0.016621846705675125, -0.009802882559597492, -0.011859189718961716, -0.023190349340438843, -0.006792278029024601, 0.0004196088411845267, 0.037864118814468384, -0.005364834796637297, -0.07190075516700745, -0.06934844702482224, -0.055669188499450684, -0.0005083377473056316, -0.023750511929392815, -0.03771818429231644, 0.07224811613559723, -0.023637987673282623, 0.05284465104341507, 0.0591048039495945, 0.04902452975511551, -0.03775658458471298, 0.025806849822402, -0.008288916200399399, 0.011984419077634811, -0.015421616844832897, 0.006353023927658796, 0.01784886233508587, 0.0010991018498316407, -0.021167641505599022, -0.005810585804283619, -0.02390269935131073, 0.0068506174720823765, 0.02011006884276867, -0.005920447874814272, -0.04092999920248985, -0.001290533342398703, -0.02326778508722782, -0.0033396820072084665, 0.03097146563231945, 0.06899894773960114, -0.024444306269288063, -0.051351629197597504, 0.01848152093589306, 0.013884768821299076, -0.005188289564102888, -0.013413935899734497, -0.01265828125178814, -0.029338473454117775, 0.022141503170132637, -0.017539752647280693, -0.011460928246378899, 0.03527158126235008, 0.012004050426185131, 0.038144584745168686, 0.05902973562479019, 0.0778357982635498, 0.016832012683153152, 0.02062157727777958, 0.035235337913036346, 0.025698518380522728, -0.033690325915813446, -0.04772179573774338, -0.016951164230704308, 0.011801399290561676, 0.00916819367557764, 0.04799749329686165, 0.026415329426527023, 0.0028529854025691748, 0.015984537079930305, 0.02898275852203369, 0.004004448652267456, -0.052852895110845566, 0.009294180199503899, -0.02415703982114792, -0.05331917479634285, 0.030495373532176018, 0.016029521822929382, -0.007505722343921661, 0.02906257100403309, -0.025076594203710556, 0.016342468559741974, -0.017433878034353256, -0.007786518428474665, -0.04882412031292915, 0.023493394255638123, 0.02504638209939003, 0.010851221159100533, 0.02895832620561123, 0.033973775804042816, -0.02903370000422001, -0.056074876338243484, -0.0067764222621917725, 0.0017766566015779972, 0.03584935888648033, -0.007424670737236738, 0.0012665180256590247, -0.01933252066373825, -0.006209693383425474, -0.10082938522100449, -0.02652323804795742, 0.021335523575544357, 0.04540795460343361, 0.03499814495444298, 0.032944075763225555, 0.031117849051952362, -0.012084017507731915, 0.007269454188644886, -0.014239642769098282, 0.007236807607114315, 0.0966891348361969, -0.059756871312856674, -0.024089761078357697, 0.00776597810909152, -7.078529433644263e-33, -0.0020723764318972826, -0.03393825888633728, 0.061402712017297745, 0.003769086906686425, -0.047193463891744614, -0.01790497824549675, 0.023929458111524582, 0.02430512197315693, -0.04575178027153015, -0.020429983735084534, -0.025397490710020065, -0.022695044055581093, 0.006679277867078781, 0.016387425363063812, 0.054383520036935806, 0.03922849893569946, 0.01408651564270258, -0.010381066240370274, -0.013887641951441765, -0.01967218704521656, 0.025551393628120422, -0.007655859924852848, 0.031532544642686844, -0.09041986614465714, 0.05155817046761513, -0.07888834178447723, 0.0313744843006134, -0.026040485128760338, -0.0219334214925766, 0.016528887674212456, -0.019710928201675415, 0.0030615825671702623, 0.019846206530928612, -0.015199942514300346, -0.0002606893249321729, 0.04628221318125725, -0.045003071427345276, -0.01800275593996048, 0.055837828665971756, 0.0166253000497818, 0.01699204370379448, -0.03390197083353996, 0.015106815844774246, -0.00952686183154583, -0.016130764037370682, 0.010485172271728516, -0.0022241859696805477, -0.004819257650524378, -0.008670833893120289, 0.00396313751116395, -0.05208821967244148, -0.019947409629821777, 0.009539922699332237, 0.07082704454660416, -0.015603792853653431, 0.032992102205753326, 0.008039595559239388, -0.05272636190056801, 0.012456333264708519, 0.013437241315841675, 0.0345340222120285, 0.009100733324885368, 0.013889766298234463, -0.0036743497475981712, -0.011976011097431183, 0.03207428753376007, 0.03958984836935997, 0.043984465301036835, -0.0020673503167927265, -0.05888320878148079, 0.0040773795917630196, 0.0014794792514294386, 0.046175517141819, 0.033582497388124466, 0.010236706584692001, 0.07461771368980408, -0.04156007990241051, -0.01948760822415352, 0.014123841188848019, 0.021456576883792877, -0.020625412464141846, 0.01675347425043583, -0.021826060488820076, -0.04290122166275978, 0.0018156209262087941, 0.026003923267126083, 0.019012408331036568, 0.006000255700200796, -0.007189436815679073, -0.024235760793089867, 0.003021500539034605, 0.06739683449268341, -0.013830182142555714, -0.00989843811839819, -0.007293029688298702, -0.01931600086390972, 0.026347443461418152, 0.005963927134871483, -0.00924013089388609, 0.014797854237258434, -0.07335056364536285, -0.014346102252602577, -0.06814403086900711, 0.05509227141737938, 0.006788661237806082, 0.024567045271396637, 0.010631035082042217, 0.01936984248459339, 0.008658567443490028, -0.000542494177352637, 0.00867382436990738, 0.012050000950694084, 0.04326607659459114, -0.0410958006978035, 0.01530741062015295, -0.005365683231502771, 0.011421147733926773, -0.009567760862410069, 0.0028315079398453236, -0.028904154896736145, -0.015531511977314949, -0.08334116637706757, 0.02779594250023365, -0.007247037719935179, -0.0035424744710326195, -0.01037629134953022, -0.0017799489432945848, -0.0035013712476938963, 0.10959141701459885, -0.011754690669476986, 0.01030214037746191, -0.017511580139398575, 3.4539746707196173e-07, 0.00012857932597398758, 0.05564003065228462, -0.0011542377760633826, -0.02532598003745079, 0.03857406601309776, -0.015512589365243912, 0.012286693789064884, 0.027742212638258934, 0.002767386380583048, -0.0320664644241333, 0.0029330661054700613, -0.04188448190689087, 0.0009471027879044414, 0.01896115578711033, -0.07181628793478012, -0.10784000158309937, 0.03442405164241791, -0.0276343896985054, -0.023728128522634506, -0.013419329188764095, -0.0017040007514879107, -0.02802981436252594, 0.07149752229452133, 0.005970155820250511, -0.06331902742385864, 0.012445940636098385, -0.030122414231300354, -0.008353786543011665, 0.08440759778022766, -0.0008399347425438464, 0.10128305852413177, 0.05554785579442978, 0.0053697447292506695, 0.03670345991849899, 0.012586419470608234, -0.028103811666369438, 0.007308009546250105, -0.012502535246312618, 0.03056476078927517, 0.08169904351234436, 0.01913858950138092, -0.10453469306230545, -0.01464628241956234, -0.015063222497701645, 0.009138116613030434, 0.006117382552474737, 0.0298137366771698, 0.03627675399184227, -0.06113961338996887, -0.02269313856959343, -0.007914567366242409, -0.047580286860466, 0.026318185031414032, 0.012046811170876026, -0.022435814142227173, -0.026130517944693565, 0.02399611845612526, -0.0096520921215415, 0.06601212918758392, 0.06702875345945358, -0.030926428735256195, -0.08942156285047531, 0.028168288990855217, 0.0014821412041783333, 0.07324598729610443, -0.08051814138889313, 0.006321192253381014, 3.920624012410172e-34, -0.013726191595196724, -0.05047338083386421, 0.026952944695949554, -0.002698121126741171, -0.04509877786040306, -0.0225753765553236, 0.0009595752344466746, -0.016807183623313904, 0.04723697155714035, -0.0016278043622151017, -0.058349356055259705]"
